term_str,n,p,i,n_chars,max_pos
surrey,11,0.00014347763705375194,12.766886488821507,6,NNP
purityalloys,11,0.00014347763705375194,12.766886488821507,12,NNS
troy,11,0.00014347763705375194,12.766886488821507,4,NNP
louis,11,0.00014347763705375194,12.766886488821507,5,NNP
jet,11,0.00014347763705375194,12.766886488821507,3,NN
voltage,11,0.00014347763705375194,12.766886488821507,7,NN
hull,11,0.00014347763705375194,12.766886488821507,4,NNP
tn,11,0.00014347763705375194,12.766886488821507,2,NNP
https,11,0.00014347763705375194,12.766886488821507,5,NN
goals,11,0.00014347763705375194,12.766886488821507,5,NNS
contract,11,0.00014347763705375194,12.766886488821507,8,NN
magazine,11,0.00014347763705375194,12.766886488821507,8,NNP
notre,11,0.00014347763705375194,12.766886488821507,5,NNP
ourprivacy,11,0.00014347763705375194,12.766886488821507,10,NN
dimension,11,0.00014347763705375194,12.766886488821507,9,NN
ingot,11,0.00014347763705375194,12.766886488821507,5,NN
replacement,11,0.00014347763705375194,12.766886488821507,11,NN
plasma,11,0.00014347763705375194,12.766886488821507,6,NNP
lower,11,0.00014347763705375194,12.766886488821507,5,NNP
savings,11,0.00014347763705375194,12.766886488821507,7,NNS
ky,11,0.00014347763705375194,12.766886488821507,2,NNP
age,11,0.00014347763705375194,12.766886488821507,3,NN
heating,11,0.00014347763705375194,12.766886488821507,7,NN
thermo,11,0.00014347763705375194,12.766886488821507,6,NNP
arl,11,0.00014347763705375194,12.766886488821507,3,NNP
submission,11,0.00014347763705375194,12.766886488821507,10,NN
lathes,11,0.00014347763705375194,12.766886488821507,6,NNS
none,11,0.00014347763705375194,12.766886488821507,4,NN
pilots,11,0.00014347763705375194,12.766886488821507,6,NNS
man,11,0.00014347763705375194,12.766886488821507,3,NN
mtm,11,0.00014347763705375194,12.766886488821507,3,NNP
discretion,11,0.00014347763705375194,12.766886488821507,10,NN
builds,11,0.00014347763705375194,12.766886488821507,6,NNS
ip,11,0.00014347763705375194,12.766886488821507,2,NNP
select,11,0.00014347763705375194,12.766886488821507,6,NNP
garden,11,0.00014347763705375194,12.766886488821507,6,NNP
portal,10,0.00013043421550341084,12.904390012571442,6,NNP
liability,10,0.00013043421550341084,12.904390012571442,9,NN
include,10,0.00013043421550341084,12.904390012571442,7,NNP
mike,10,0.00013043421550341084,12.904390012571442,4,NNP
record,10,0.00013043421550341084,12.904390012571442,6,NN
cabinetry,10,0.00013043421550341084,12.904390012571442,9,NN
feed,10,0.00013043421550341084,12.904390012571442,4,NN
austin,10,0.00013043421550341084,12.904390012571442,6,NNP
cups,10,0.00013043421550341084,12.904390012571442,4,NNS
explore,10,0.00013043421550341084,12.904390012571442,7,NNP
physical,10,0.00013043421550341084,12.904390012571442,8,NNP
flux,10,0.00013043421550341084,12.904390012571442,4,NN
dr,10,0.00013043421550341084,12.904390012571442,2,NNP
demand,10,0.00013043421550341084,12.904390012571442,6,NN
completion,10,0.00013043421550341084,12.904390012571442,10,NN
phoenix,10,0.00013043421550341084,12.904390012571442,7,NNP
placehot,10,0.00013043421550341084,12.904390012571442,8,NNP
convenience,10,0.00013043421550341084,12.904390012571442,11,NN
firestone,10,0.00013043421550341084,12.904390012571442,9,NNP
emission,10,0.00013043421550341084,12.904390012571442,8,NNP
boulevard,10,0.00013043421550341084,12.904390012571442,9,NNP
happen,10,0.00013043421550341084,12.904390012571442,6,NNP
curve,10,0.00013043421550341084,12.904390012571442,5,NN
block,10,0.00013043421550341084,12.904390012571442,5,NN
robotics,10,0.00013043421550341084,12.904390012571442,8,NNP
error,10,0.00013043421550341084,12.904390012571442,5,NN
march,10,0.00013043421550341084,12.904390012571442,5,NNP
boulevardsouth,10,0.00013043421550341084,12.904390012571442,14,NNP
global,10,0.00013043421550341084,12.904390012571442,6,NNP
diverse,10,0.00013043421550341084,12.904390012571442,7,NN
testimonials,10,0.00013043421550341084,12.904390012571442,12,NNS
draft,10,0.00013043421550341084,12.904390012571442,5,NN
principles,10,0.00013043421550341084,12.904390012571442,10,NNS
recovery,10,0.00013043421550341084,12.904390012571442,8,NN
contacts,10,0.00013043421550341084,12.904390012571442,8,NNS
efforts,10,0.00013043421550341084,12.904390012571442,7,NNS
communities,10,0.00013043421550341084,12.904390012571442,11,NNS
with,10,0.00013043421550341084,12.904390012571442,4,NNP
phase,10,0.00013043421550341084,12.904390012571442,5,NN
measure,10,0.00013043421550341084,12.904390012571442,7,NN
itar,10,0.00013043421550341084,12.904390012571442,4,NNP
nsw,10,0.00013043421550341084,12.904390012571442,3,NNP
net,10,0.00013043421550341084,12.904390012571442,3,NN
duty,10,0.00013043421550341084,12.904390012571442,4,NN
text,10,0.00013043421550341084,12.904390012571442,4,NN
toughmet,10,0.00013043421550341084,12.904390012571442,8,NNP
signage,10,0.00013043421550341084,12.904390012571442,7,NN
sk,10,0.00013043421550341084,12.904390012571442,2,NNP
fascia,10,0.00013043421550341084,12.904390012571442,6,NNP
mar,10,0.00013043421550341084,12.904390012571442,3,NNP
pitch,10,0.00013043421550341084,12.904390012571442,5,NNP
representatives,10,0.00013043421550341084,12.904390012571442,15,NNS
hands,10,0.00013043421550341084,12.904390012571442,5,NNS
device,10,0.00013043421550341084,12.904390012571442,6,NN
za,10,0.00013043421550341084,12.904390012571442,2,NNP
idea,10,0.00013043421550341084,12.904390012571442,4,NN
downtime,10,0.00013043421550341084,12.904390012571442,8,NN
sacrificial,10,0.00013043421550341084,12.904390012571442,11,NNP
release,10,0.00013043421550341084,12.904390012571442,7,NN
craftsmanship,10,0.00013043421550341084,12.904390012571442,13,NN
joinery,10,0.00013043421550341084,12.904390012571442,7,NN
electrochemical,10,0.00013043421550341084,12.904390012571442,15,NNP
activity,10,0.00013043421550341084,12.904390012571442,8,NN
reality,10,0.00013043421550341084,12.904390012571442,7,NN
concerns,10,0.00013043421550341084,12.904390012571442,8,NNS
grades,10,0.00013043421550341084,12.904390012571442,6,NNS
lot,10,0.00013043421550341084,12.904390012571442,3,NN
analyses,10,0.00013043421550341084,12.904390012571442,8,NNS
burlington,10,0.00013043421550341084,12.904390012571442,10,NNP
ft,10,0.00013043421550341084,12.904390012571442,2,NN
streetirvington,10,0.00013043421550341084,12.904390012571442,15,NNP
truck,10,0.00013043421550341084,12.904390012571442,5,NN
coit,10,0.00013043421550341084,12.904390012571442,4,NNP
drhouston,10,0.00013043421550341084,12.904390012571442,9,NNP
archives,10,0.00013043421550341084,12.904390012571442,8,NNP
graham,10,0.00013043421550341084,12.904390012571442,6,NNP
description,10,0.00013043421550341084,12.904390012571442,11,NNP
experienced,10,0.00013043421550341084,12.904390012571442,11,NNP
mulgrave,10,0.00013043421550341084,12.904390012571442,8,NNP
africa,10,0.00013043421550341084,12.904390012571442,6,NNP
consent,10,0.00013043421550341084,12.904390012571442,7,NN
review,10,0.00013043421550341084,12.904390012571442,6,NN
bottom,10,0.00013043421550341084,12.904390012571442,6,NN
studio,10,0.00013043421550341084,12.904390012571442,6,NNP
dimensional,10,0.00013043421550341084,12.904390012571442,11,NNP
medium,10,0.00013043421550341084,12.904390012571442,6,NNP
emblems,10,0.00013043421550341084,12.904390012571442,7,NNS
machinability,10,0.00013043421550341084,12.904390012571442,13,NN
aacco,10,0.00013043421550341084,12.904390012571442,5,NN
living,10,0.00013043421550341084,12.904390012571442,6,NN
positions,10,0.00013043421550341084,12.904390012571442,9,NNS
total,10,0.00013043421550341084,12.904390012571442,5,NN
distributors,10,0.00013043421550341084,12.904390012571442,12,NNS
cunningham,10,0.00013043421550341084,12.904390012571442,10,NNP
sunday,10,0.00013043421550341084,12.904390012571442,6,NNP
interested,10,0.00013043421550341084,12.904390012571442,10,NNP
prototyping,10,0.00013043421550341084,12.904390012571442,11,NN
lane,10,0.00013043421550341084,12.904390012571442,4,NNP
face,10,0.00013043421550341084,12.904390012571442,4,NN
economy,10,0.00013043421550341084,12.904390012571442,7,NN
affiliates,10,0.00013043421550341084,12.904390012571442,10,NNS
turbines,10,0.00013043421550341084,12.904390012571442,8,NNS
length,10,0.00013043421550341084,12.904390012571442,6,NN
relief,10,0.00013043421550341084,12.904390012571442,6,NN
furniture,10,0.00013043421550341084,12.904390012571442,9,NN
package,10,0.00013043421550341084,12.904390012571442,7,NN
kg,10,0.00013043421550341084,12.904390012571442,2,NN
inquiry,10,0.00013043421550341084,12.904390012571442,7,NN
vrs,9,0.00011739079395306976,13.056393106016492,3,NNP
crane,9,0.00011739079395306976,13.056393106016492,5,NNP
effect,9,0.00011739079395306976,13.056393106016492,6,NN
simulation,9,0.00011739079395306976,13.056393106016492,10,NN
budget,9,0.00011739079395306976,13.056393106016492,6,NN
versatility,9,0.00011739079395306976,13.056393106016492,11,NN
cup,9,0.00011739079395306976,13.056393106016492,3,NN
congress,9,0.00011739079395306976,13.056393106016492,8,NNP
vermont,9,0.00011739079395306976,13.056393106016492,7,NNP
by,9,0.00011739079395306976,13.056393106016492,2,NNP
something,9,0.00011739079395306976,13.056393106016492,9,NN
skill,9,0.00011739079395306976,13.056393106016492,5,NN
airspace,9,0.00011739079395306976,13.056393106016492,8,NN
acrs,9,0.00011739079395306976,13.056393106016492,4,NNP
counter,9,0.00011739079395306976,13.056393106016492,7,NNP
electrodes,9,0.00011739079395306976,13.056393106016492,10,NNS
foam,9,0.00011739079395306976,13.056393106016492,4,NNP
meta,9,0.00011739079395306976,13.056393106016492,4,NNP
inspections,9,0.00011739079395306976,13.056393106016492,11,NNS
alsip,9,0.00011739079395306976,13.056393106016492,5,NNP
manganese,9,0.00011739079395306976,13.056393106016492,9,NNP
now,9,0.00011739079395306976,13.056393106016492,3,NNP
firm,9,0.00011739079395306976,13.056393106016492,4,NN
username,9,0.00011739079395306976,13.056393106016492,8,NN
etc,9,0.00011739079395306976,13.056393106016492,3,NN
rohs,9,0.00011739079395306976,13.056393106016492,4,NNP
bill,9,0.00011739079395306976,13.056393106016492,4,NNP
meet,9,0.00011739079395306976,13.056393106016492,4,NNP
damages,9,0.00011739079395306976,13.056393106016492,7,NNS
policywebsite,9,0.00011739079395306976,13.056393106016492,13,NNP
empire,9,0.00011739079395306976,13.056393106016492,6,NNP
owner,9,0.00011739079395306976,13.056393106016492,5,NNP
choices,9,0.00011739079395306976,13.056393106016492,7,NNS
potential,9,0.00011739079395306976,13.056393106016492,9,NN
holden,9,0.00011739079395306976,13.056393106016492,6,NNP
monitoring,9,0.00011739079395306976,13.056393106016492,10,NN
sa,9,0.00011739079395306976,13.056393106016492,2,NNP
reasons,9,0.00011739079395306976,13.056393106016492,7,NNS
guidelines,9,0.00011739079395306976,13.056393106016492,10,NNS
motion,9,0.00011739079395306976,13.056393106016492,6,NN
solder,9,0.00011739079395306976,13.056393106016492,6,NN
collins,9,0.00011739079395306976,13.056393106016492,7,NNP
blue,9,0.00011739079395306976,13.056393106016492,4,NN
children,9,0.00011739079395306976,13.056393106016492,8,NNS
iii,9,0.00011739079395306976,13.056393106016492,3,NNP
provision,9,0.00011739079395306976,13.056393106016492,9,NN
k,9,0.00011739079395306976,13.056393106016492,1,NNP
remember,9,0.00011739079395306976,13.056393106016492,8,NNP
skinner,9,0.00011739079395306976,13.056393106016492,7,NNP
scott,9,0.00011739079395306976,13.056393106016492,5,NNP
mark,9,0.00011739079395306976,13.056393106016492,4,NNP
issues,9,0.00011739079395306976,13.056393106016492,6,NNS
discharge,9,0.00011739079395306976,13.056393106016492,9,NN
send,9,0.00011739079395306976,13.056393106016492,4,NNP
accredited,9,0.00011739079395306976,13.056393106016492,10,NNP
ladle,9,0.00011739079395306976,13.056393106016492,5,NNP
machined,9,0.00011739079395306976,13.056393106016492,8,NNP
airframe,9,0.00011739079395306976,13.056393106016492,8,NNP
gun,9,0.00011739079395306976,13.056393106016492,3,NNP
lr,9,0.00011739079395306976,13.056393106016492,2,NNP
rebuilders,9,0.00011739079395306976,13.056393106016492,10,NNP
past,9,0.00011739079395306976,13.056393106016492,4,NNP
assets,9,0.00011739079395306976,13.056393106016492,6,NNS
task,9,0.00011739079395306976,13.056393106016492,4,NN
armiger,9,0.00011739079395306976,13.056393106016492,7,NNP
west,9,0.00011739079395306976,13.056393106016492,4,NNP
mori,9,0.00011739079395306976,13.056393106016492,4,NNP
exposition,9,0.00011739079395306976,13.056393106016492,10,NNP
parameters,9,0.00011739079395306976,13.056393106016492,10,NNS
weekends,9,0.00011739079395306976,13.056393106016492,8,NNS
homes,9,0.00011739079395306976,13.056393106016492,5,NNS
angle,9,0.00011739079395306976,13.056393106016492,5,NN
ceo,9,0.00011739079395306976,13.056393106016492,3,NNP
progress,9,0.00011739079395306976,13.056393106016492,8,NN
upstream,9,0.00011739079395306976,13.056393106016492,8,NNP
europe,9,0.00011739079395306976,13.056393106016492,6,NNP
shifts,9,0.00011739079395306976,13.056393106016492,6,NNS
ideal,9,0.00011739079395306976,13.056393106016492,5,NN
pump,9,0.00011739079395306976,13.056393106016492,4,NN
blades,9,0.00011739079395306976,13.056393106016492,6,NNS
worth,9,0.00011739079395306976,13.056393106016492,5,NNP
lighting,9,0.00011739079395306976,13.056393106016492,8,NN
element,9,0.00011739079395306976,13.056393106016492,7,NN
fabrications,9,0.00011739079395306976,13.056393106016492,12,NNS
stocks,9,0.00011739079395306976,13.056393106016492,6,NNS
looking,9,0.00011739079395306976,13.056393106016492,7,NNP
nature,9,0.00011739079395306976,13.056393106016492,6,NN
bucket,9,0.00011739079395306976,13.056393106016492,6,NN
mould,9,0.00011739079395306976,13.056393106016492,5,NN
names,9,0.00011739079395306976,13.056393106016492,5,NNS
nuclear,9,0.00011739079395306976,13.056393106016492,7,NNP
roadhouston,9,0.00011739079395306976,13.056393106016492,11,NNP
residential,9,0.00011739079395306976,13.056393106016492,11,NNP
conservation,9,0.00011739079395306976,13.056393106016492,12,NN
delburne,9,0.00011739079395306976,13.056393106016492,8,NNP
roof,9,0.00011739079395306976,13.056393106016492,4,NN
artwork,9,0.00011739079395306976,13.056393106016492,7,NN
relation,9,0.00011739079395306976,13.056393106016492,8,NN
airports,9,0.00011739079395306976,13.056393106016492,8,NNS
defects,9,0.00011739079395306976,13.056393106016492,7,NNS
zip,9,0.00011739079395306976,13.056393106016492,3,NNP
things,9,0.00011739079395306976,13.056393106016492,6,NNS
runner,9,0.00011739079395306976,13.056393106016492,6,NN
license,9,0.00011739079395306976,13.056393106016492,7,NN
creek,9,0.00011739079395306976,13.056393106016492,5,NNP
porosity,9,0.00011739079395306976,13.056393106016492,8,NN
york,9,0.00011739079395306976,13.056393106016492,4,NNP
sewage,9,0.00011739079395306976,13.056393106016492,6,NN
meloon,9,0.00011739079395306976,13.056393106016492,6,NNP
ductility,9,0.00011739079395306976,13.056393106016492,9,NN
related,9,0.00011739079395306976,13.056393106016492,7,NNP
landscape,9,0.00011739079395306976,13.056393106016492,9,NN
stress,9,0.00011739079395306976,13.056393106016492,6,NN
condition,9,0.00011739079395306976,13.056393106016492,9,NN
gears,9,0.00011739079395306976,13.056393106016492,5,NNS
addresses,9,0.00011739079395306976,13.056393106016492,9,NNS
aspect,9,0.00011739079395306976,13.056393106016492,6,NN
catches,9,0.00011739079395306976,13.056393106016492,7,NNS
fully,9,0.00011739079395306976,13.056393106016492,5,NNP
lengths,9,0.00011739079395306976,13.056393106016492,7,NNS
question,9,0.00011739079395306976,13.056393106016492,8,NN
videos,9,0.00011739079395306976,13.056393106016492,6,NNP
check,9,0.00011739079395306976,13.056393106016492,5,NNP
answers,9,0.00011739079395306976,13.056393106016492,7,NNS
chemistry,9,0.00011739079395306976,13.056393106016492,9,NN
blasting,9,0.00011739079395306976,13.056393106016492,8,NN
automatic,9,0.00011739079395306976,13.056393106016492,9,NNP
large,9,0.00011739079395306976,13.056393106016492,5,NNP
layer,9,0.00011739079395306976,13.056393106016492,5,NN
gages,9,0.00011739079395306976,13.056393106016492,5,NNS
induction,9,0.00011739079395306976,13.056393106016492,9,NN
feel,9,0.00011739079395306976,13.056393106016492,4,NNP
minimum,9,0.00011739079395306976,13.056393106016492,7,NN
coordinate,9,0.00011739079395306976,13.056393106016492,10,NNP
sensor,9,0.00011739079395306976,13.056393106016492,6,NN
course,9,0.00011739079395306976,13.056393106016492,6,NN
cloudflare,9,0.00011739079395306976,13.056393106016492,10,NNP
tig,9,0.00011739079395306976,13.056393106016492,3,NNP
affiliated,9,0.00011739079395306976,13.056393106016492,10,NNP
hollow,9,0.00011739079395306976,13.056393106016492,6,NNP
www,9,0.00011739079395306976,13.056393106016492,3,NN
sommes,9,0.00011739079395306976,13.056393106016492,6,NNS
natural,9,0.00011739079395306976,13.056393106016492,7,NNP
automobile,9,0.00011739079395306976,13.056393106016492,10,NN
charge,9,0.00011739079395306976,13.056393106016492,6,NN
rideau,8,0.00010434737240272869,13.226318107458804,6,NNP
minneapolis,8,0.00010434737240272869,13.226318107458804,11,NNP
quantity,8,0.00010434737240272869,13.226318107458804,8,NN
find,8,0.00010434737240272869,13.226318107458804,4,NNP
crisanti,8,0.00010434737240272869,13.226318107458804,8,NNP
subscribe,8,0.00010434737240272869,13.226318107458804,9,NNP
