company_id,link_num,sent_num,sent_str
318,9,0,"Versa Clamps- Precision                Die Clamps for all Die Casting and Injection Molding Machines Versa Clamps Introduction|Heel Clamps|Step          Clamps|U-Clamps|Versa          Clamps Heel Clamps Step Clamps U-Clamps Versa Clamps Northern                Iron & Machine- 867 Forest Street, St"
318,9,1,"Paul, Minnesota                55106 - Phone"
318,9,2, 651-778-3308 - Fax
318,9,3, 651-778-1321 
318,10,0,"Versa Clamps- Precision                Die Clamps for all Die Casting and Injection Molding Machines Versa Clamps Introduction|Heel Clamps|Step          Clamps|U-Clamps|Versa          Clamps U-Clamps-Austempered                Ductile Iron Minimum Tensile 125,000 PSI Versatile design for difficult or unusual clamping applications"
318,10,1,"                Open end slides over bolts and die surfaces, providing fast and                easy die clamping"
318,10,2, Reversible
318,10,3, Versa U-Clamps Part # A B C D E F G Weight VC404 4 3/4 1-3/4 11/16 9/16 1-7/16 9/16 0
318,10,4,6 lbs
318,10,5, VC406 6 7/8 2 11/16 11/16 1-11/16 11/16 1
318,10,6,6 lbs
318,10,7, VC408 8 1-1/8 2-3/8 13/16 13/16 2 7/8 3
318,10,8,4 lbs
318,10,9, VC410 10 1-1/4 2-3/4 15/16 15/16 2-5/16 15/16 5
318,10,10,4 lbs
318,10,11," Northern                Iron & Machine- 867 Forest Street, St"
318,10,12,"Paul, Minnesota                55106 - Phone"
318,10,13, 651-778-3308 - Fax
318,10,14, 651-778-1321 
318,11,0,"Versa Clamps- Precision                Die Clamps for all Die Casting and Injection Molding Machines Versa Clamps Introduction|Heel Clamps|Step          Clamps|U-Clamps|Versa          Clamps Versa Clamps-Austempered                Ductile Iron Minimum Tensile 125,000 PSI Designed for universal applications for most dies, these clamps                are adjustable and feature “T” slot bolt assembly"
318,11,1," Nut                head adjusts to height changes up to 2"""
318,11,2, Reversible clamping                body is slotted for easy setup in any position
318,11,3," Versa Clamps Part # A B C D E ""T"" Bolt Size Weight VC505 5 3-3/8 3/4-10 1/2 Open 5/8-11 x 5 2"
318,11,4,6 lbs
318,11,5, VC507 7 5 3/4-10 7/8 3-1/2 3/4-10 x 5 3
318,11,6,6 lbs
318,11,7, VC509 9 7 3/4-10 7/8 5-1/2 1-8 x 6-1/4 5
318,11,8,4 lbs
318,11,9," Northern                Iron & Machine- 867 Forest Street, St"
318,11,10,"Paul, Minnesota                55106 - Phone"
318,11,11, 651-778-3308 - Fax
318,11,12, 651-778-1321 
318,12,0,Versa Ram System®- Innovative Problem Solver for All Die Casting Machines Versa Ram System Introduction|Versa Ram Specifications|Versa                Ram Usage Versa Ram Part Number Components Diameter Height Weight VRS 425215 Set Includes
318,12,1,(1) VRS 425 Base(4) VRS 215 Rams 4
318,12,2,2 VRS 425225 Set Includes
318,12,3,(1) VRS 425 Base(4) VRS 225 Rams 5
318,12,4,4 VRS 425 Base Assembly 4
318,12,5,0 2
318,12,6,50 2
318,12,7,2 VRS 215 (4) 1
318,12,8,"5"" Rams 2"
318,12,9,0 1
318,12,10,50 2
318,12,11,2 VRS 225 (4) 2
318,12,12,"5"" Rams 2"
318,12,13,0 2
318,12,14,50 3
318,12,15,"2 Northern                Iron & Machine- 867 Forest Street, St"
318,12,16,"Paul, Minnesota                55106 - Phone"
318,12,17, 651-778-3308 - Fax
318,12,18, 651-778-1321 
322,0,0,"PCC Forged Products PCC Forged Products World-leading producer of complex forgings, titanium alloys, and nickel-based alloys"
322,0,1," FIND OUT MORE PCC Forged Products World-leading producer of complex forgings, titanium alloys, and nickel-based alloys"
322,0,2," FIND OUT MORE PCC Forged Products World-leading producer of complex forgings, titanium alloys, and nickel-based alloys"
322,0,3, FIND OUT MORE A Division of Precision Castparts Corp
322,0,4," PCC Forged Products manufactures nickel, titanium and steel alloy forgings for aerostructures, aeroengines, industrial gas turbines, and other industrial applications, as well as extruded, seamless pipe for energy applications"
322,0,5," In addition, the segment offers the largest range of nickel alloys and product forms and is the largest supplier of titanium alloys and product forms for aerospace and other markets"
322,0,6," Markets Served Aerospace & Defense We supply the commercial, military, and business aviation markets with near-net-shape, fracture-critical, closed-die forgings, including bulkheads, flap tracks, door frames, and landing gear cylinders for airframes as well as turbine disks, hubs and shafts for aircraft engines"
322,0,7, We also supply a range of titanium and nickel alloys for these critical applications
322,0,8," Energy & Power Generation We provide total material solutions to the power generation, oil and gas, and petrochemical markets"
322,0,9," Our manufactured products include forged disks and shafts for industrial gas turbines, large seamless rolled rings for nuclear applications, and extruded seamless pipe for refining and chemical processing"
322,0,10, We also produce an array of nickel and titanium alloys designed to operate in the most demanding environments
322,0,11," General Industrial We supply pipe, fittings, forgings, tubing, cladding, sheet, plate, wire, rod and solid bar products in nickel, titanium, stainless steel and carbon and alloy steel for a variety of industrial applications"
322,0,12," In addition to general industrial markets, our products support specialty markets including medical and high-end automotive"
322,0,13, This website uses cookies
322,0,14,"  By clicking ""Accept Cookies,"" you agree to our use of non-essential cookies on this site"
322,0,15,Learn MoreAccept Cookies 
322,1,0,"PCC Forged Products PCC Energy Group PCC Energy Group offers a streamlined supply chain by coordinating the efforts of our three manufacturing divisions, Wyman-Gordon Pipe Products, Hackney Ladish, and Special Metals Corp"
322,1,1,  PCC Energy Group consists of three organizations
322,1,2," Wyman-Gordon, Wyman-Gordon Hackney Ladish and Special Metals Corporation"
322,1,3," The merging of capabilities of the Group’s three divisions provides a well-managed, coordinated effort for our customers, making more resources available from a single source"
322,1,4," Our production is favorably positioned for a more convenient, expedient global service"
322,1,5," Our Wyman-Gordon plants are located throughout the United States, Scotland, Australia and China"
322,1,6, and our Special Metals plants are located throughout the United States and England
322,1,7," Visit Website  PCC Energy Group10825 Telge RdHouston, TX 77095281-897-2400pccenergy"
322,1,8,com Questions
322,1,9, We're happy to answer any questions you may have
322,1,10," Contact Us  PCC Energy Group10825 Telge RdHouston, TX 77095281-897-2400pccenergy"
322,1,11,com Questions
322,1,12, We're happy to answer any questions you may have
322,1,13, Contact Us This website uses cookies
322,1,14,"  By clicking ""Accept Cookies,"" you agree to our use of non-essential cookies on this site"
322,1,15,Learn MoreAccept Cookies 
322,2,0,"PCC Forged Products Special Metals Today's Special Metals is a world leader in the invention, production, and supply of the high-nickel, high-performance alloys used for the difficult jobs in engineering"
322,2,1,"  Special Metals offers the largest range of nickel alloys, product forms, and cobalt alloys, to more than ten worldwide markets"
322,2,2," We produce nickel alloys in all standard mill forms, from large ingots and billets, to plate, sheet, strip, tubing, bar, and wire, the latter of which includes core and filler wires for welding products"
322,2,3," The company has manufacturing and research facilities in the USA and Europe including sales offices in North America, Europe, and Asia, and a distribution network which includes most of the industrialized countries of the world"
322,2,4," Special Metals alloys are used in a wide range of industries and applications around the world, including"
322,2,5," Visit Website  SMC Division Headquarters4832 Richmond Road, Suite 100Warrensville Heights, OH 44128216-755-3030specialmetals"
322,2,6,com Questions
322,2,7, We're happy to answer any questions you may have
322,2,8," Contact Us  SMC Division Headquarters4832 Richmond Road, Suite 100Warrensville Heights, OH 44128216-755-3030specialmetals"
322,2,9,com Questions
322,2,10, We're happy to answer any questions you may have
322,2,11, Contact Us This website uses cookies
322,2,12,"  By clicking ""Accept Cookies,"" you agree to our use of non-essential cookies on this site"
322,2,13,Learn MoreAccept Cookies 
322,3,0,PCC Forged Products Contact Us PCC Forged Products provides customized product and material solutions for aerospace and power generation
322,3,1, Questions/Comments Please contact us with any questions or comments you may have
322,3,2, You can use the form below or directly contact one of our divisions
322,3,3," For information on how we may use your data, please view ourPrivacy Policy"
322,3,4," PCC Forged Products PCC Energy Group10825 Telge RdHouston, TX 77095(281) 897-2400pccenergy"
322,3,5,"com Special Metals4832 Richmond Rd, Ste 100Warrensville Heights, OH 44128(216) 755-3030specialmetals"
322,3,6,"com TIMET4832 Richmond Road, Suite 100Warrensville Heights, OH 44128(216) 910-0770timet"
322,3,7,"com Wyman-Gordon1537 Grafton RdMillbury, MA 01527(800) 343-6070wyman-gordon"
322,3,8,com  AEROCRAFT HEAT TREATING ARCTURUS MANUFACTURING CORP
322,3,9," CARLTON FORGE WORKS DICKSON TESTING COMPANY, INC"
322,3,10," MAYVILLE DIE & TOOL MCWILLIAMS FORGE WYMAN-GORDON BRIGHTON WYMAN-GORDON CLEVELAND WYMAN-GORDON DIVISON HEADQUARTERS WYMAN-GORDON GRAFTON WYMAN-GORDON LINCOLN WYMAN-GORDON MONTERREY WYMAN-GORDON PA - MOUNTAINTOP WYMAN-GORDON PLZEN WYMAN-GORDON PRINCETON WYMAN-GORDON - TYSELEY WYMAN-GORDON - WILKES-BARRE, PA WYMAN-GORDON WORCESTER  HACKNEY LADISH 708 S"
322,3,11," ElmiraRusselville, AR 72802479-968-7555 HACKNEY LADISH 400 E"
322,3,12, Willow St
322,3,13,"Enid, OK 73701580-237-4212 KLAD MANUFACTURING COMPANY, LTD"
322,3,14, 403 S
322,3,15," Loop WestHouston, TX 77054888-433-5523 PCC ROLLMET, INC"
322,3,16," 1822 Deere AvenueIrvine, CA 92606949-221-5511 RATHGIBSON - CLARKSVILLE 501 South Montgomery StreetClarksville, AR 72830608-531-3140 RATHGIBSON - JANESVILLE 2505 Foster AvenueJanesville, Wisconsin 53547-0389608-754-2222 RATHGIBSON - NORTH BRANCH 100 Aspen Hill RoadNorth Branch, NJ 08876908-218-1400 RATHGIBSON - SHANGHAI Shanghai Times Square,93 Huai Hai Zhong Road, Unit 1405Luwan District, Shanghai86-21-6319-1515 SPECIALIZED PIPE SERVICES, INC"
322,3,17," 11971 FM 529Houston, TX 77041 TEXAS HONING, INC"
322,3,18," 1710 Mykawa RdPearland, TX 77581281-485-8339 TEXAS HONING, INC"
322,3,19," - NORTH 2000 Aldine WesternHouston, TX 77038800-356-9745 TEXAS HONING, INC"
322,3,20," - STANDARD MACHINE WORKS 5602 Arapahoe StHouston, TX 77020713-673-1111 WYMAN-GORDON DIVISION HEADQUARTERS 10825 Telge RdHouston, TX 77095281-897-2400 WYMAN-GORDON HOUSTON 10825 Telge RdHouston, TX 77095281-856-9900 WYMAN-GORDON LIVINGSTON Houstoun RdLivinsgton, West Lothian,Scotland EH54 5BZ44-150-644-6200 YANGZHOU CHENGDE STEEL PIPE CO"
322,3,21,", LTD SanJiang Rd,Yangjiang Economic Development ZoneJiangdu, JiangSu 22521586-514-8643-2901  TIMET - HENDERSON 181 North Water Street Gate 3Henderson, NV 89015702-564-2544 TIMET - EAST WINDSOR 7 Craftsman RoadEast Windsor, CT 06088860-627-7251 TIMET - EXTON, PA 224 Valley Creek Boulevard, Suite 200Exton, PA 19341610-968-1300 TIMET - GERMANY Hans-Boeckler Strasse 140476 Duesseldorf TIMET - HENDERSON TECHNICAL LABORATORY 181 North Water Street Gate 3Henderson, NV 89015702-564-2544 TIMET - MORGANTOWN 900 Hemlock RoadMorgantown, PA 19543610-286-6100 TIMET - SAVOIE 62 AvenuePaul Girod Ugine 7340033-4-79-89-73-03 TIMET - TORONTO, OH 100 Titanium WayToronto, OH 43964740-537-1571 TIMET - VALLEJO 403 Ryder StreetVallejo, CA 94590707-552-4850 TIMET - WAUNARLWYDD Titanium Road (off Ystrad Road)Waunarlwydd, Swansea,South Wales SA544-1792-873471 TIMET - WENTZVILLE 109 Interstate DriveWentzville, MO 63385636-887-9060 TIMET - WITTON Holford Road (off Witton Road)Witton, Birmingham, England B6 7BJ44-121-356-1155 TIMET EUROPEAN SERVICE CENTER 553, Rue Ambroise CroisatZone Industrielle des Bavelins,73400 Ugine TIMET LOTERIOS - MILAN Via Monte Grappa,44 21040 Gerenzano VA,Italy00-39-02-9648281 TIMET PFP - TUSTIN 14281 Franklin Avenue Tustin,CA 92780714-573-1000  CALEDONIAN ALLOYS (LIVINGSTON) Houstoun RdLivingston EH54 5 BZ44-1506-446-543 CALEDONIAN ALLOYS (THISTLE HEREFORD) Holmer RoadHereford HR4 9SL44-1432-276-048 CALEDONIAN US HEADQUARTERS 7508 E"
